,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,408.0,0.6984879188565791,0.042415268471298936,0.6763949123402164,0.05369383536034608,1.837033853364226e-10
demand,324.0,-0.05387802105997594,0.3148632115442125,-0.32851613528235635,0.29884810060445904,6.195049844562329e-22
s_perph,382.0,0.19750759311069352,0.08353845102527717,0.21903378101867202,0.09321035733859323,0.000271370784906643
s_num,408.0,3.2058823529411766,1.6997014460684008,3.3529411764705883,1.7553674483972674,0.6863116519181036
conc,408.0,0.055742335550181654,0.42341437063654513,-0.08140152543018377,0.3872209327956585,2.025927919505898e-09
val,408.0,0.5080787018622978,0.41149412446758876,0.5265787392645139,0.4583882698865265,1.0
w_freq,408.0,0.00010925111745348701,9.562066696060036e-05,0.00012176009126317933,0.0001104770343068772,0.03654612283821713
c_div,408.0,0.38763274608164544,0.05912538188619695,0.3752572044114615,0.0610811185065613,0.0021760636458873824
