word,hu19_sense,num_hu19_senses,pos,init_freq,decline_metric
exhibition,exhibition_1_noun_2,4,noun,1.270470455209564e-05,0.04610526192551859
expedition,expedition_1_noun_2,2,noun,3.62991558631304e-06,0.09228731536986337
express,express_3_adjective_1,9,adjective,4.1744029242599965e-05,0.09703921314068845
faculty,faculty_1_noun_1,3,noun,4.0836550346021705e-05,0.07159764301286839
faculty,faculty_1_noun_3,3,noun,1.270470455209564e-05,0.06856252114072962
fairly,fairly_1_adverb_1,2,adverb,3.9929071449443445e-05,0.0536998890039995
faithful,faithful_1_adjective_2,3,adjective,6.3523522760478206e-06,0.07143956861165776
fancy,fancy_1_noun_1,9,noun,3.902159255286519e-05,0.04989896851917946
fancy,fancy_1_noun_2,9,noun,4.5373944828913005e-05,0.032193682914840954
fancy,fancy_1_noun_3,9,noun,1.81495779315652e-06,0.09680186756713846
fancy,fancy_1_verb_1,9,verb,1.6334620138408683e-05,0.09847090032661798
fancy,fancy_1_verb_2,9,verb,1.270470455209564e-05,0.10127507631720606
fare,fare_1_verb_2,4,verb,1.270470455209564e-05,0.10837248750023885
fatigue,fatigue_1_verb_2,6,verb,3.62991558631304e-06,0.05927576109493903
fault,fault_1_noun_1,5,noun,3.4484198069973885e-05,0.07354335237023028
fearful,fearful_1_adjective_2,2,adjective,1.7242099034986943e-05,0.10710672529778167
feeling,feeling_1_noun_3,5,noun,2.9946803587082585e-05,0.0625789080610484
feeling,feeling_1_noun_4,5,noun,6.0801086070743424e-05,0.07065291111103422
fellow,fellow_1_noun_2,4,noun,2.359445131103476e-05,0.12279341309017412
fond,fond_1_adjective_2,2,adjective,4.900386041522605e-05,0.049070839078188565
former,former_1_adjective_2,4,adjective,0.0001515489757285,0.05025754073918298
fortune,fortune_1_noun_1,2,noun,0.0001306769611072,0.06970749935606016
found,found_2_verb_2,5,verb,0.0001034525942099,0.09001210413053563
freight,freight_1_noun_3,5,noun,1.81495779315652e-06,0.14459128697460452
friend,friend_1_noun_2,4,noun,1.36121834486739e-05,0.10117667581068955
furnish,furnish_1_verb_2,2,verb,0.0001179722565551,0.020657702807549094
gay,gay_1_adjective_2,4,adjective,4.7188902622069525e-05,0.0521202893940959
gentleman,gentleman_1_noun_2,2,noun,0.000180588300419,0.06402346971032041
glance,glance_1_noun_2,6,noun,1.36121834486739e-05,0.04609965911552652
glance,glance_1_noun_3,6,noun,2.7224366897347803e-06,0.07963707723573517
gloom,gloom_1_noun_2,4,noun,3.1761761380239105e-05,0.05762950493911445
glorious,glorious_1_adjective_1,2,adjective,0.0001088974675893,0.07689539826226457
glory,glory_1_noun_3,5,noun,5.626369158785213e-05,0.08005886430935964
glory,glory_1_noun_4,5,noun,9.34703263475608e-05,0.06114572643486185
government,government_1_noun_2,2,noun,1.7242099034986943e-05,0.05850625476103793
grain,grain_1_noun_3,8,noun,1.81495779315652e-06,0.19788319786649108
grave,grave_2_adjective_2,6,adjective,1.5427141241830423e-05,0.08444099058427607
gulf,gulf_1_noun_2,3,noun,2.7224366897347803e-06,0.0929735773927174
habit,habit_1_noun_2,4,noun,4.991133931180431e-05,0.0532177306589529
hack,hack_2_noun_2,11,noun,3.62991558631304e-06,0.20114737198036878
hail,hail_1_verb_1,8,verb,2.0872014621299982e-05,0.15091121246736303
harmony,harmony_1_noun_2,2,noun,2.7224366897347803e-06,0.08755654852483144
haste,haste_1_noun_1,2,noun,5.807864938100864e-05,0.05799650272812596
heart,heart_1_noun_4,5,noun,9.98226786236086e-06,0.03888132394090061
heaven,heaven_1_noun_1,3,noun,0.0007241681594694,0.10886879074632441
heavenly,heavenly_1_adjective_1,3,adjective,4.5373944828913005e-05,0.07056606500317723
hen,hen_1_noun_2,2,noun,4.537394482891301e-06,0.2183013773810792
hence,hence_1_adverb_3,3,adverb,0.0001134348620722,0.06298031064465791
her,her_1_possessive determiner_2,4,possessive determiner,1.088974675893912e-05,0.07981495694096766
host,host_2_noun_2,11,noun,2.0872014621299982e-05,0.12927760995728163
host,host_2_noun_4,11,noun,9.0747889657826e-06,0.09417393272431515
humble,humble_1_verb_1,4,verb,2.177949351787824e-05,0.08780432514231695
ignorant,ignorant_1_adjective_1,3,adjective,3.4484198069973885e-05,0.049619573396525424
imitation,imitation_1_noun_1,2,noun,3.3576719173395625e-05,0.07487654208117482
immediate,immediate_1_adjective_3,3,adjective,2.4501930207613026e-05,0.08913722021072061
imperfect,imperfect_1_adjective_4,4,adjective,4.537394482891301e-06,0.0844861036533414
imperial,imperial_1_adjective_3,4,adjective,1.81495779315652e-06,0.100421286150286
import,import_1_verb_2,4,verb,6.3523522760478206e-06,0.13265095451602055
impress,impress_1_verb_2,6,verb,1.81495779315652e-06,0.11471996205900549
impress,impress_1_verb_3,6,verb,2.903932469050432e-05,0.032353902871230966
impulse,impulse_1_noun_2,4,noun,2.4501930207613026e-05,0.03828526553721447
incident,incident_1_noun_2,4,noun,3.6299155863130405e-05,0.07631366267122587
induce,induce_1_verb_1,4,verb,7.622822731257385e-05,0.03668398546552062
induce,induce_1_verb_4,4,verb,8.167310069204341e-06,0.11003579653952622
industry,industry_1_noun_2,2,noun,3.1761761380239105e-05,0.07745280983265933
inferior,inferior_1_adjective_1,5,adjective,3.1761761380239105e-05,0.054586878511072905
inferior,inferior_1_adjective_3,5,adjective,1.9057056828143463e-05,0.0719196289844356
influence,influence_1_noun_2,3,noun,9.98226786236086e-06,0.08470131115907838
injury,injury_1_noun_2,2,noun,1.6334620138408683e-05,0.07421282222981446
instant,instant_1_adjective_3,7,adjective,2.7224366897347803e-06,0.10172367652376689
institution,institution_1_noun_3,3,noun,1.451966234525216e-05,0.07594368392663799
interference,interference_1_noun_1,2,noun,3.8114113656286925e-05,0.07276156840992408
interval,interval_1_noun_1,4,noun,9.98226786236086e-06,0.07911590183918067
intimate,intimate_2_verb_1,4,verb,2.903932469050432e-05,0.02885637024483335
justify,justify_1_verb_2,3,verb,1.81495779315652e-06,0.12368513560639878
keen,keen_1_adjective_3,6,adjective,8.167310069204341e-06,0.06913226432948562
keen,keen_1_adjective_5,6,adjective,5.444873379469561e-06,0.1190701862165037
latter,latter_1_adjective_2,2,adjective,0.0002105351040061,0.037260071158697866
law,law_1_noun_2,4,noun,0.0001724209903498,0.07969384813711461
league,league_2_noun_1,5,noun,7.25983117262608e-06,0.13462731323904778
leave,leave_2_noun_2,7,noun,1.5427141241830423e-05,0.08807121853624696
leisure,leisure_1_noun_2,2,noun,9.98226786236086e-06,0.0649207998080487
length,length_1_noun_4,6,noun,3.1761761380239105e-05,0.09826088747583028
let,let_2_verb_1,8,verb,0.0001297694822106,0.06685251142393611
liberal,liberal_1_adjective_3,5,adjective,1.36121834486739e-05,0.06265405749259377
liberal,liberal_1_adjective_4,5,adjective,3.62991558631304e-06,0.07359111698665495
liberty,liberty_1_noun_2,3,noun,0.0001497340179354,0.04960994909259955
lie,lie_1_noun_1,8,noun,1.7242099034986943e-05,0.11252058247966627
liquor,liquor_1_noun_2,2,noun,3.62991558631304e-06,0.14178672727042188
lord,lord_1_noun_1,4,noun,0.001090789633687,0.1369326526902119
lot,lot_1_noun_3,8,noun,3.5391676966552145e-05,0.13517740244249338
lot,lot_1_noun_4,8,noun,3.8114113656286925e-05,0.049289461481239256
maiden,maiden_1_noun_1,4,noun,4.4466465932334745e-05,0.10359997880111133
mail,mail_2_verb_1,4,verb,3.62991558631304e-06,0.14455414163502867
main,main_1_noun_3,4,noun,1.5427141241830423e-05,0.153581587121356
majesty,majesty_1_noun_1,2,noun,3.1761761380239105e-05,0.07711731282677223
majesty,majesty_1_noun_2,2,noun,9.437780524413904e-05,0.10445756924569478
man,man_1_exclamation_2,8,exclamation,2.7224366897347803e-06,0.07984031188839047
manifest,manifest_1_adjective_1,4,adjective,1.9057056828143463e-05,0.0402059983967647
marshal,marshal_1_noun_1,6,noun,2.903932469050432e-05,0.24161656952566873
material,material_1_adjective_2,5,adjective,2.72243668973478e-05,0.09490166141690479
me,me_1_pronoun_2,3,pronoun,4.537394482891301e-06,0.06103689842990255
mean,mean_3_adjective_2,11,adjective,1.81495779315652e-06,0.07667586076838888
melancholy,melancholy_1_adjective_1,2,adjective,5.3541254898117344e-05,0.06775130981474903
menace,menace_1_verb_1,2,verb,9.98226786236086e-06,0.06584853676255023
merchant,merchant_1_adjective_1,3,adjective,5.444873379469561e-06,0.15966342247259382
mercy,mercy_1_noun_1,2,noun,0.0002187024140753,0.11279353144721432
merit,merit_1_noun_1,2,noun,8.348805848519993e-05,0.07946103833068294
merit,merit_1_verb_1,2,verb,8.802545296809123e-05,0.11216508253249129
minister,minister_1_noun_4,6,noun,2.177949351787824e-05,0.06942223504356226
mischief,mischief_1_noun_3,3,noun,1.7242099034986943e-05,0.07493796216695542
mock,mock_1_noun_2,5,noun,3.62991558631304e-06,0.17750239101731427
mode,mode_1_noun_1,4,noun,4.7188902622069525e-05,0.07553181399114878
monstrous,monstrous_1_adjective_2,3,adjective,1.36121834486739e-05,0.0666726222511717
moral,moral_1_noun_2,4,noun,3.4484198069973885e-05,0.04349735760848964
mortal,mortal_1_adjective_3,5,adjective,1.8149577931565203e-05,0.06404247737136605
motive,motive_1_adjective_2,4,adjective,2.2686972414456502e-05,0.0480771883193547
motive,motive_1_noun_1,4,noun,0.0001088974675893,0.052635399760337334
motive,motive_1_noun_2,4,noun,1.81495779315652e-06,0.26216686091917457
murmur,murmur_1_verb_2,5,verb,2.9946803587082585e-05,0.08552840907663317
napoleon,napoleon_1_noun_1,3,noun,3.8114113656286925e-05,0.1323726522186642
napoleon,napoleon_1_noun_2,3,noun,9.0747889657826e-06,0.1767298729248159
nay,nay_1_adverb_1,3,adverb,2.6316888000769546e-05,0.06919748370490529
nay,nay_1_adverb_2,3,adverb,5.7171170484430384e-05,0.11142578507384165
necessary,necessary_1_noun_1,3,noun,6.3523522760478206e-06,0.07099958862642408
necessity,necessity_1_noun_1,3,noun,7.895066400230863e-05,0.03975516404744626
necessity,necessity_1_noun_3,3,noun,7.622822731257385e-05,0.04826219414506175
negative,negative_1_noun_1,14,noun,2.7224366897347803e-06,0.08887651147699269
nerve,nerve_1_verb_1,4,verb,9.0747889657826e-06,0.07836841000466377
noble,noble_1_adjective_1,3,adjective,8.258057958862167e-05,0.07441990295174727
noble,noble_1_adjective_2,3,adjective,0.0002105351040061,0.05037714768679202
none,none_1_adverb_1,2,adverb,1.81495779315652e-06,0.16192806719818004
nor,nor_1_None_3,4,None,4.4466465932334745e-05,0.14425721989975648
note,note_1_noun_3,7,noun,1.9057056828143463e-05,0.14932154706594375
notwithstanding,notwithstanding_1_conjunction_1,3,conjunction,7.25983117262608e-06,0.06098023979880672
notwithstanding,notwithstanding_1_preposition_1,3,preposition,5.081881820838256e-05,0.043132573381021236
now,now_1_adverb_3,7,adverb,0.0001896630893848,0.03788382541212979
number,number_1_verb_3,7,verb,7.25983117262608e-06,0.1054234099009311
nurse,nurse_1_noun_2,6,noun,5.444873379469561e-06,0.09783341223179497
object,object_1_noun_2,5,noun,0.0002132575406958,0.04072277130102158
objection,objection_1_noun_1,1,noun,0.0001969229205574,0.1231578042194946
observe,observe_1_verb_3,3,verb,6.352352276047821e-05,0.08407725196066969
obtain,obtain_1_verb_2,2,verb,3.7206634759708665e-05,0.05869402095004135
occasion,occasion_1_noun_2,3,noun,6.715343834679125e-05,0.03992270367100764
occupation,occupation_1_noun_3,4,noun,1.451966234525216e-05,0.03699545383369852
officer,officer_1_verb_1,4,verb,3.62991558631304e-06,0.10438190968021839
ordinary,ordinary_1_adjective_2,5,adjective,2.9946803587082585e-05,0.15870987541801912
organ,organ_1_noun_3,3,noun,1.6334620138408683e-05,0.10762190651250497
ought,ought_1_modal verb_1,2,modal verb,0.0004129028979431,0.07834772552582066
outward,outward_1_adjective_1,3,adjective,1.270470455209564e-05,0.09499887144115382
pardon,pardon_1_noun_1,3,noun,9.0747889657826e-05,0.08542991000621292
pardon,pardon_1_verb_1,3,verb,9.98226786236086e-05,0.15029154926740299
part,part_1_verb_2,11,verb,9.98226786236086e-06,0.06347549325616678
particular,particular_1_noun_2,5,noun,2.177949351787824e-05,0.07575428856855886
pass,pass_1_verb_7,17,verb,5.444873379469561e-06,0.07122501480619398
peace,peace_1_noun_3,6,noun,8.348805848519993e-05,0.12051979440142851
peculiar,peculiar_1_adjective_2,3,adjective,0.0001098049464859,0.03783253655215539
perceive,perceive_1_verb_1,2,verb,0.0001470115812456,0.07342713692525504
period,period_1_noun_5,7,noun,6.3523522760478206e-06,0.13851284909664247
person,person_1_noun_3,3,noun,0.0002050902306266,0.03542647880274233
pile,pile_1_noun_2,8,noun,2.540940910419128e-05,0.12906472051136797
pity,pity_1_verb_1,3,verb,4.4466465932334745e-05,0.06332860918377162
plain,plain_1_adjective_6,10,adjective,1.81495779315652e-06,0.11916965112881489
plainly,plainly_1_adverb_2,2,adverb,3.62991558631304e-06,0.09486032808637046
pledge,pledge_1_noun_2,6,noun,1.088974675893912e-05,0.06457571019020407
pledge,pledge_1_verb_3,6,verb,9.0747889657826e-06,0.07435070729293494
port,port_6_noun_1,12,noun,4.537394482891301e-06,0.08840057079752872
portion,portion_1_noun_2,3,noun,2.4501930207613026e-05,0.08435021455624654
positive,positive_1_adjective_8,13,adjective,3.0854282483660845e-05,0.08610358485138934
possess,possess_1_verb_4,4,verb,9.437780524413904e-05,0.05928630932042205
possession,possession_1_noun_1,3,noun,8.258057958862167e-05,0.04312648537832318
post,post_2_verb_3,15,verb,1.81495779315652e-06,0.09408571204452568
poverty,poverty_1_noun_2,2,noun,2.8131845793926066e-05,0.06290830090003094
power,power_1_noun_1,9,noun,0.0003130802193194,0.07820547537815438
power,power_1_noun_7,9,noun,2.7224366897347803e-06,0.05638180012510359
praise,praise_1_noun_2,4,noun,3.9929071449443445e-05,0.077106859513829
prejudice,prejudice_1_noun_2,4,noun,1.5427141241830423e-05,0.05171504638007157
prejudice,prejudice_1_verb_2,4,verb,2.7224366897347803e-06,0.11273414304182154
presently,presently_1_adverb_2,2,adverb,2.540940910419128e-05,0.1500536653617773
prevail,prevail_1_verb_1,2,verb,6.987587503652603e-05,0.07359989696196848
prevail,prevail_1_verb_2,2,verb,2.540940910419128e-05,0.06283499895704221
pride,pride_1_noun_4,6,noun,8.439553738177819e-05,0.06626404083342827
principal,principal_1_noun_6,8,noun,1.81495779315652e-06,0.08488308885016238
principle,principle_1_noun_3,3,noun,0.0001370293133833,0.05965109202999581
prize,prize_1_noun_2,4,noun,3.0854282483660845e-05,0.11271003411810245
probable,probable_1_adjective_1,2,adjective,6.261604386389995e-05,0.03978646165159805
proceed,proceed_1_verb_2,3,verb,9.891519972703036e-05,0.06990761105238394
proceed,proceed_1_verb_3,3,verb,5.3541254898117344e-05,0.056680857407087136
production,production_1_noun_2,3,noun,9.0747889657826e-06,0.08830555581511601
profession,profession_1_noun_3,3,noun,1.088974675893912e-05,0.08089882439891932
profitable,profitable_1_adjective_2,2,adjective,4.537394482891301e-06,0.059563786717289804
prompt,prompt_1_adjective_1,5,adjective,1.088974675893912e-05,0.07248906316784934
proper,proper_1_adjective_3,7,adjective,5.263377600153909e-05,0.06093626901667337
