,0,1,2,3,4,5,6,7,8,9
0,1.0,0.7528412158120691,0.7375924271563034,0.8577261873186725,0.8787026042892718,0.9270471039922868,0.5978835004046706,0.8637751785761631,0.8130143823847075,0.6006746216463956
1,0.7528412158120691,1.0,0.932360628569676,0.9600198104575057,0.9582568597292125,0.8986371419483573,0.9288328933476626,0.9517602134926897,0.9227778963147715,0.8126395732655376
2,0.7375924271563034,0.932360628569676,1.0,0.9341933707739487,0.9092126504700349,0.863670318294699,0.7712705057451191,0.8315011511688228,0.8383643385088713,0.6849579414206137
3,0.8577261873186725,0.9600198104575057,0.9341933707739487,1.0,0.9425144185230124,0.9787974703864072,0.8795660776604024,0.9321504147266853,0.9611961607621943,0.854760128538815
4,0.8787026042892718,0.9582568597292125,0.9092126504700349,0.9425144185230124,1.0,0.9183304601561704,0.8155998417388411,0.9761234579552911,0.8891105465094844,0.6903617016348168
5,0.9270471039922868,0.8986371419483573,0.863670318294699,0.9787974703864072,0.9183304601561704,1.0,0.8232561913822237,0.9199068147342642,0.9424036641689439,0.8315755409632863
6,0.5978835004046706,0.9288328933476626,0.7712705057451191,0.8795660776604024,0.8155998417388411,0.8232561913822237,1.0,0.8754995210685944,0.8927831176583765,0.9185246261677282
7,0.8637751785761631,0.9517602134926897,0.8315011511688228,0.9321504147266853,0.9761234579552911,0.9199068147342642,0.8754995210685944,1.0,0.9267973990169392,0.773264226204388
8,0.8130143823847075,0.9227778963147715,0.8383643385088713,0.9611961607621943,0.8891105465094844,0.9424036641689439,0.8927831176583765,0.9267973990169392,1.0,0.9229348313202483
9,0.6006746216463956,0.8126395732655376,0.6849579414206137,0.854760128538815,0.6903617016348168,0.8315755409632863,0.9185246261677282,0.773264226204388,0.9229348313202483,1.0
