match_num,sense,sem_dens,demand,s_perph,s_num,conc,val,w_freq,c_div
19,impatient_1_adjective_2,0.7078797306757019,-0.398796992481203,0.08561969540010794,2,-0.45092197391230604,0.4019762825003479,3.085428248366084e-05,0.4127729
20,complexion_1_noun_2,0.642459209973689,-0.33811758111006224,0.15500746337157573,2,-0.023233069498152847,0.6191826732177059,2.087201462129998e-05,0.34469992
21,what_1_determiner_3,0.6418446709554174,-0.33811758111006224,0.22020619599332855,3,-0.6120715360497626,1.0461627389619936,0.0003357671917338304,0.3992966711521148
22,work_1_noun_5,0.6276518871458479,-0.1545864661654135,0.38665027651451694,11,0.43100947996111927,0.23603005029222146,0.0001388442711764738,0.34289572
23,lady_1_noun_3,0.6769816249756413,-0.33811758111006224,0.20032979696399877,4,0.5111826120499074,0.8132983217951155,0.0005771565782235608,0.46902418
24,seal_1_noun_3,0.6938034020772936,-0.2673684210526316,0.2811958002966895,7,0.7435525417091737,0.30897999352680117,4.5373944828913005e-05,0.3801900446414947
25,melancholy_1_adjective_1,0.7642178090998245,-0.5617376775271512,0.051655417474472776,2,-0.3265991073970693,1.5726526776762113,6.624595945021298e-05,0.30294085
26,most_1_adverb_3,0.7045118697315385,0.06992481203007513,0.2849466917539415,5,-0.667152490175206,0.5606370694044056,0.0003148951771125695,0.3852518
27,term_1_verb_1,0.6874679017107268,-0.34466165413533834,0.3807310255116435,5,-0.1777530274658714,0.1312011117228895,0.00014156670786620858,0.5045136213302612
28,expression_1_noun_1,0.7337924363204322,-0.2477861319966583,0.17788957553044385,3,-0.036439403051651276,0.29679809649930355,0.00011071242538254774,0.3993080854415893
29,press_2_noun_1,0.5990105312555143,0.1493233082706767,0.4826180738067348,10,0.3392002924328863,0.05300746533361789,0.00014156670786620855,0.2654663622379303
30,blind_1_verb_2,0.708128423770148,0.05729323308270677,0.20916402708322535,6,0.25816802457603094,0.9716607985374086,6.80609172433695e-05,0.3668068349361419
31,safely_1_adverb_3,0.6439111603655058,-0.37518796992481196,0.25192371298278227,4,-0.6523491348239352,0.9118873857636753,4.8096381518647785e-05,0.26658478
32,kindly_1_adjective_1,0.7518417828254441,-0.33811758111006224,0.08652126085255574,2,-0.5451056965442822,1.2757197086774141,3.9929071449443445e-05,0.4513109
33,plain_1_adjective_3,0.6691134857918712,-0.4045112781954887,0.38042987030157127,8,-0.5659953796194372,0.13734725211802523,0.00012976948221069117,0.3999247252941131
34,verge_1_noun_1,0.6659773403871324,-0.33811758111006224,0.28392793189291643,2,0.7698922876842573,0.24571426239714533,1.3612183448673903e-05,0.2548771500587463
35,holy_1_adjective_1,0.6737533861656197,-0.6714285714285715,0.1943206586048979,2,-0.3798813734831663,0.7352433289010545,0.00018875561048826956,0.31440195
36,behalf_1_noun_3,0.639739892261514,-0.6440601503759398,0.0773679132783733,3,-0.24567693376270494,0.5301027909899982,2.631688800076954e-05,0.4014972
37,cry_1_noun_4,0.6670443409104555,-0.5557894736842106,0.33431796772314837,7,0.6191676731432403,0.21669870378539535,0.00018240325821223028,0.33673912
38,mere_1_adjective_1,0.6085131324270223,0.5240601503759399,0.22057944636174143,1,-0.6523464017611356,0.22285189147417306,0.000133399397797,0.3971755504608154
39,wreck_1_noun_1,0.6989890084275245,-0.3326315789473684,0.17711569155597065,4,0.6229783568976854,0.36382237149940355,2.903932469050432e-05,0.37936234
40,corrupt_1_adjective_3,0.7251568623191108,-0.33811758111006224,0.1481334447421502,4,-0.3295318872375752,1.8296712875808945,5.0818818208382564e-05,0.3428215086460113
41,interest_1_noun_3,0.6058023720618158,-0.5154887218045112,0.34563948365894,6,-0.5973733364238427,0.4896824125199455,0.00036843643201058256,0.3276421
42,embrace_1_noun_2,0.7269635956369229,-0.33811758111006224,0.22330174311834075,5,-0.20944152651297498,0.885132148255992,0.00016334620138408682,0.37947404
43,composition_1_noun_4,0.6263064827290242,-0.33811758111006224,0.3188989279729696,4,-0.1425015225972852,0.38448256242555257,5.8078649381008644e-05,0.3546217
44,proof_1_noun_1,0.7466355377763992,-0.2015037593984962,0.12348217190283384,2,-0.23880905409118203,0.30493382835646354,0.00013158444000379563,0.3676055371761322
45,shade_1_noun_4,0.6010325687482474,-0.5239097744360902,0.3124922677468299,5,0.19208594779440435,0.30977045845352524,9.528528414071731e-05,0.4182299077510834
46,seat_1_noun_4,0.6296287292772551,0.13744360902255637,0.3801356697881182,6,0.5583787109493734,0.518938066921252,0.00014882653903883466,0.4175690710544586
47,word_1_noun_3,0.5621662063111467,-0.723642439431913,0.37506845150871815,5,-0.1449830744153493,0.2298828108877906,0.0002386669498000824,0.4051488935947418
48,mail_2_verb_1,0.5763677516042761,-0.33811758111006224,0.18964683772669363,3,0.6123420316917376,0.3428600180659753,2.3594451311034762e-05,0.2701165
49,simplicity_1_noun_1,0.6985002211823702,-0.5834586466165413,0.058484345747580435,2,-0.48345288991834456,1.0620800679256632,3.8114113656286925e-05,0.33770013
50,miserable_1_adjective_2,0.7497751740958154,-0.31473684210526315,0.09649038193024084,2,-0.48462169456146764,2.095978384400554,4.1744029242599965e-05,0.35752067
51,probable_1_adjective_1,0.7468517049361176,0.20902255639097742,0.22057944636174143,1,-0.7138722124504744,0.07277005934798009,6.261604386389995e-05,0.36442193
52,generally_1_adverb_3,0.7042975430479979,-0.25346700083542184,0.1048047437177471,3,-0.7628151674053596,0.10202090916144968,0.0001270470455209564,0.34413934
53,likewise_1_adverb_1,0.700888784646988,-0.24872180451127818,0.22057944636174143,1,-0.6623285770534135,0.5416261490104954,2.2686972414456502e-05,0.3490345478057861
54,bound_2_noun_1,0.6793625382926306,-0.6382623224728488,0.36058720490499596,5,0.16620515433989924,0.1711396697736447,5.5356212691273864e-05,0.3387749195098877
55,anxious_1_adjective_2,0.7404916642708188,-0.4152046783625731,0.10167815185997958,2,-0.5223537594665735,0.2756135748440256,7.078335393310429e-05,0.37017006
56,infinite_1_adjective_1,0.6320958276406521,-0.6756892230576441,0.22057944636174143,1,-0.49594303263706196,0.6232169769782319,3.902159255286519e-05,0.3176124691963196
57,station_1_noun_5,0.6144768054007906,-0.33811758111006224,0.26058074877337295,3,0.6965951310551164,0.22711001391156138,9.437780524413905e-05,0.3280852138996124
58,afford_1_verb_2,0.7286309148491901,-0.05948203842940683,0.23075301647533797,2,-0.22612281639485143,0.9446788288426573,0.0001778658637292565,0.4457977
59,matter_1_noun_3,0.49530441117723545,-0.33811758111006224,0.47709731062722804,6,-0.4098383990081471,0.35949174674347795,0.00020872014621293468,0.21365069
60,aged_1_adjective_2,0.6563289480550676,-0.33811758111006224,0.22057944636174143,1,0.08306897691932846,0.6493090225028144,3.3576719173395625e-05,0.3045348227024078
61,original_1_adjective_3,0.7425240137622434,-0.3234753550543024,0.18553071923936726,4,-0.4692312311125222,1.072123838430759,0.00010436007310649992,0.3543179333209991
62,virtue_1_noun_1,0.6819259639558906,-0.9410526315789471,0.20413614295336185,2,-0.6372168386666242,0.9311394142092295,0.00025137165435211304,0.3491663
63,plot_1_noun_1,0.7136253800125947,-0.33811758111006224,0.18098716798444156,3,-0.04491948159951553,0.5736366714360797,7.71357062091521e-05,0.3403446078300476
64,foul_1_adjective_2,0.744500647295371,-0.6950710108604844,0.22057944636174143,1,-0.5596856266077275,1.954282093287552,1.8149577931565203e-05,0.4124757349491119
65,wild_1_adjective_4,0.7189783419796283,-0.21969924812030076,0.20123990044821824,4,-0.3008784607459227,0.16863850367543165,0.00016969855366013464,0.402742326259613
66,tear_1_noun_1,0.6795619102805884,-0.46809881847475837,0.3422839879280686,8,0.6246076374264371,1.4387273818630026,0.0003158026560092129,0.3437387
67,found_2_verb_2,0.7192254793477076,0.06115288220551377,0.09610289873063088,2,-0.10505174396848727,0.35382483080758664,0.00011343486207226087,0.3682925999164581
68,suit_1_noun_4,0.6229355397363645,-0.33811758111006224,0.3592560291350207,6,-0.052859741622056866,0.07878691118235892,9.98226786236086e-05,0.3997212052345276
69,deep_1_noun_1,0.6068718928064523,-0.11097744360902254,0.36746382756068163,6,0.5002325150602829,0.4085673895287867,0.00017060603255671287,0.2615223526954651
70,tone_1_noun_1,0.7380809812814271,-0.19954887218045111,0.21962134057310062,5,0.4416690358147646,0.68846966185715,6.35235227604782e-05,0.3678393959999084
71,suffer_1_verb_2,0.6542648847207874,-0.7251127819548872,0.15396902777444227,2,-0.2213259895391082,0.19847600050462688,0.0002187024140752,0.40629056
72,watch_1_noun_4,0.6088185680706859,-0.28270676691729324,0.4308886263024821,6,0.6065470385482841,0.07391941915275524,0.00010345259420992164,0.4755688011646271
73,pretend_1_adjective_1,0.6803810164304832,0.18150375939849617,0.18500616913602416,3,-0.3975541238620952,0.3461774666121835,6.261604386389995e-05,0.3002899
74,classical_1_adjective_1,0.6800846268434733,-0.3893065998329156,0.12891618885321549,2,-0.0926735233474214,0.3615958287106604,1.542714124183042e-05,0.27911973
75,abuse_1_noun_1,0.7191936381346851,-0.3441938178780284,0.1958415881057675,5,-0.13560449164514088,2.0400734278527075,6.080108607074342e-05,0.3307811
76,able_1_adjective_2,0.6884971617786748,-0.004060150375939875,0.16455981678610782,2,-0.4444547114486044,1.2566178000205976,0.0001533639335216478,0.43723246
77,sober_1_adjective_2,0.7032700770531419,-0.2738345864661654,0.19793675053341445,3,-0.3859709999778014,1.0429484593406313,3.0854282483660845e-05,0.3440265
78,prompt_1_adjective_1,0.7266462036501609,-0.31654135338345857,0.2407292178622115,4,-0.3317383615242937,0.3411426607110304,4.446646593233474e-05,0.31773305
79,personal_1_adjective_5,0.6858452766823949,-0.4509607351712614,0.21942390924252134,4,-0.46450470175339076,0.7530730096172258,9.710024193387382e-05,0.3454139828681946
80,ignorant_1_adjective_1,0.6910457833536496,-0.21684210526315786,0.01991249214008317,2,-0.5425084015802546,0.43319056062897765,3.9021592552865185e-05,0.3122761845588684
81,partial_1_adjective_2,0.6870002604265282,-0.5378947368421053,0.15916890006727627,3,-0.10962156865544603,0.27391564076997366,4.265150813917822e-05,0.35484684
82,earnest_1_adjective_1,0.7375625479668977,-0.33811758111006224,0.1786023278147052,2,-0.5158754061839028,0.6898075266941719,2.994680358708258e-05,0.42436412
83,just_1_adjective_1,0.691368429845141,-0.33811758111006224,0.3592945302928929,5,-0.5442283127359002,1.6970326373738889,0.00010163763641676513,0.41277277
84,production_1_noun_2,0.5816665557281604,0.007184628237259825,0.2731808919876536,3,0.08563641753865125,0.17779886598802896,6.352352276047821e-05,0.38762534
85,render_1_verb_1,0.710006520955278,-0.3439097744360902,0.3520832463339411,6,-0.23945246553760402,0.4454859109841527,0.00026135392221452613,0.4400915801525116
86,object_1_noun_2,0.6331493711259648,-0.6853801169590643,0.3641837967896267,5,-0.15906386198871214,0.2680813515890934,0.0004755189418069087,0.41643286
87,length_1_noun_2,0.6720131857852313,-0.46421052631578946,0.2944227071841217,5,-0.021353358325771232,0.17302220153661096,0.0001179722565551738,0.467709481716156
88,neglect_1_noun_1,0.6864106300119006,-0.4180451127819548,0.09048381957803836,2,-0.2880264987353369,1.8433588941401617,7.078335393310428e-05,0.33080754
89,host_2_noun_2,0.6659752524318295,-0.33811758111006224,0.26889643139632136,5,0.38860715027460335,0.18921089622953335,8.076562179546514e-05,0.3751173019409179
90,yard_1_noun_2,0.6770066397032578,-0.33811758111006224,0.23078569233242757,5,0.8577193276369841,0.19456659236092033,1.542714124183042e-05,0.3732386231422424
91,several_1_adjective_1,0.5661206758867443,-0.33811758111006224,0.20735446110974065,2,-0.42470264547575454,0.18660874176851827,0.00026679879559396517,0.3007544
92,ruin_1_noun_1,0.7138467327624493,-0.40285714285714286,0.0838614130043342,2,0.03307409558436225,1.8613894494179006,0.00019420048386764778,0.3764513731002807
93,art_1_noun_4,0.6378653586543861,-0.47719298245614034,0.28833014093105336,4,0.026329904097795342,1.0024041566836788,0.000650662368846387,0.42364717
94,repair_2_verb_1,0.6482208427801235,-0.2586466165413534,0.24240583769545673,3,0.2378929372124725,0.2708263964232289,3.811411365628692e-05,0.4109929203987121
95,fare_1_verb_2,0.6377120117781885,-0.33811758111006224,0.315600551882819,4,-0.04289312610201801,0.3455441381172708,3.448419806997388e-05,0.47729942
96,fond_1_adjective_1,0.6720433344645675,-0.33811758111006224,0.1631134661028814,2,-0.30325544247388914,0.17597504978478629,6.715343834679125e-05,0.36647257
97,motive_1_adjective_2,0.6863131338324087,-0.4308270676691729,0.19536610825842296,3,-0.15408219427793135,0.1683441960188734,0.00013339939779691303,0.27995026
98,remote_1_adjective_2,0.7253303296226726,-0.5428571428571428,0.13826444552579054,3,-0.31027006510235333,0.31421022447898483,3.811411365628692e-05,0.3651840090751648
99,engagement_1_noun_2,0.6998996064471199,-0.14285714285714285,0.19614937042539382,3,0.259757523339863,0.452128538758676,3.266924027681736e-05,0.41267425
100,humble_1_adjective_1,0.735068717792851,-0.8183458646616539,0.14848240465731666,4,-0.5663032413862581,0.9781084700910858,0.00011434234096886077,0.37593865
101,cause_1_noun_2,0.6437554848696971,-0.5042606516290725,0.33118901565857206,4,-0.27027361939276107,0.5359854401434498,0.0004328674336677868,0.32722294
102,blush_1_noun_1,0.6458460270950491,-0.46631578947368413,0.17205798124209357,4,0.5774786381214541,0.07941430883093226,7.985814289888688e-05,0.3388824462890625
103,fidelity_1_noun_1,0.6970729212848819,-0.7419548872180451,0.15470086871727473,2,-0.5421327813003711,1.3264152001821419,1.9057056828143463e-05,0.32529455
104,reason_1_noun_2,0.6681045999383276,-0.5911445279866333,0.20513024736397548,3,-0.6094262713029455,0.6931932414598059,0.0003793261787695956,0.33955383
105,taste_1_noun_3,0.6492030761080195,-0.44676691729323303,0.294339464361565,5,-0.25219538652851137,0.6615056169861875,0.0001887556104882608,0.3406769
106,regard_1_noun_1,0.6753649771487628,-0.3933834586466165,0.2583327613603,3,-0.5123675493012425,0.7037143360940634,0.0002595389644212478,0.3918458819389343
107,hour_1_noun_2,0.6600872555346137,0.11999999999999997,0.22887817535794763,5,0.4124146274217275,0.35902539625046437,0.00025409409104188254,0.3774932
108,example_1_noun_2,0.7074212403868286,0.1882706766917293,0.1450473008699672,3,-0.03903935877008369,0.43096662306626765,0.0002069051884197608,0.3705985
109,leave_2_noun_2,0.6054857951483512,-0.4181954887218045,0.3428851869208526,5,-0.041145160523734514,0.18460849330821638,0.00023231459752403458,0.5002283
110,creature_1_noun_2,0.6331410134918412,-0.3598496240601504,0.2481576423357125,3,0.07602038873627803,0.09497189427983965,0.00010798998869281295,0.3869514
111,rent_2_noun_1,0.6469680427935208,0.11311612364243936,0.25479790179160217,3,0.7119869306434885,1.1180932955016898,2.994680358708258e-05,0.31902218
112,idle_1_adjective_1,0.668027937514556,-0.47563909774436086,0.11353930191391026,2,-0.32582232501087205,0.6660959152137726,4.900386041522605e-05,0.3837223947048187
113,manifest_1_adjective_1,0.747827981664429,-0.421954887218045,0.22312420742799086,3,-0.4397606858245662,0.04016548974283651,5.989360717416517e-05,0.34607363
114,inferior_1_adjective_1,0.7437021944312842,-0.7993984962406013,0.16875497990127974,3,-0.3089860652452052,0.0999369731244455,5.354125489811735e-05,0.33161035
115,rest_1_verb_3,0.6980682720878822,-0.2717293233082706,0.4428880923730159,8,0.042689658303174394,0.24494361125465947,0.0002504641754555998,0.4436185956001282
116,delicate_1_adjective_3,0.6957318036584937,-0.11909774436090222,0.14841367499054134,3,-0.32098972386506786,0.048176742626012015,4.8096381518647785e-05,0.2847132682800293
117,uniform_1_adjective_1,0.7256828790209402,-0.5687552213868003,0.2002756635482424,2,-0.46681232551125174,0.24083019422070784,3.539167696655214e-05,0.3356784582138061
118,fearful_1_adjective_1,0.7671666996055627,-0.6942355889724311,0.13285227438784192,2,-0.5177477145838596,1.2569255708689204,4.809638151864779e-05,0.33709142
119,fault_1_noun_1,0.6684858956508183,-0.27323308270676694,0.15160385764356304,2,-0.3317642649618917,0.3876479949363416,6.806091724336951e-05,0.3388353586196899
120,feeling_1_noun_3,0.7306792708713744,-0.2926315789473684,0.22251862848627826,5,-0.20608389006860595,0.8928070722459456,0.0001969229205574824,0.3294572
121,roman_2_noun_1,0.608135883534596,-0.6075187969924811,0.2621007419465687,5,-0.09138771504591237,0.2618651759639681,9.619276303729558e-05,0.303686
122,depend_1_verb_3,0.6014123555654465,-0.045112781954887174,0.2392830150759304,3,-0.4505907551973687,0.1415678415733268,0.00012250965103806512,0.50231606
123,accord_1_verb_2,0.6793440379027185,-0.5025563909774436,0.2837464867508583,3,0.08077976144682086,0.45831104409446777,1.81495779315652e-05,0.43953094
124,bear_1_verb_2,0.7234297311981313,-0.09540517961570591,0.347546055138766,7,0.2893845012769467,0.39846550048638996,0.00033395223394075207,0.4222634434700012
125,care_1_noun_2,0.6964035612634731,-0.13969924812030074,0.26318258774825676,4,-0.1769869188055031,0.43620937959552997,0.000254094091041826,0.4541817
126,incident_1_noun_2,0.6436511860229628,-0.7169924812030074,0.15697450733510088,2,-0.28643030997349417,0.47382727286520243,7.441326951941733e-05,0.4111753106117248
127,resort_1_noun_2,0.6463418810593095,-0.6501253132832079,0.23828707274374442,3,-0.3080272577739427,0.04939432155812096,3.8114113656286925e-05,0.44424942
128,impulse_1_noun_2,0.6993402896226869,-0.48691729323308264,0.11065009252375035,2,-0.20785046121771078,0.6501250705138863,3.6299155863130405e-05,0.3116819858551025
129,violence_1_noun_2,0.7253103231585083,-0.23859649122807017,0.12256574745857224,2,-0.28290152552996206,0.5676263025297672,6.443100165705646e-05,0.35274652
130,majesty_1_noun_1,0.6801459578737156,-0.9042105263157894,0.1590424068428245,2,-0.5085964946206536,0.9622108773196505,0.00012613956662437813,0.35191998
131,quarrel_1_noun_1,0.7189075983046076,0.18601503759398494,0.19247684823169972,3,0.00516455730180132,1.7177682849296758,4.4466465932334745e-05,0.3482346832752228
132,charity_1_noun_3,0.7060340639878865,-0.8803007518796993,0.03692039491351601,2,-0.6757314248201403,0.6836667584210208,3.9929071449443445e-05,0.3135858178138733
133,prize_1_noun_2,0.618523249783184,-0.33811758111006224,0.31074089770266544,4,0.5383630679051263,0.1449616363950197,8.439553738177818e-05,0.37818635
134,banner_1_noun_1,0.6837896315138192,-0.33811758111006224,0.13893360100206448,2,0.8409438043090391,0.15268637231147775,6.987587503652603e-05,0.2330091595649719
135,reply_1_noun_1,0.7184470715304434,-0.021052631578947337,0.0995159202317849,2,0.20225336224953505,0.47018351001963943,7.895066400230863e-05,0.3503016
136,anguish_1_noun_1,0.744460178834749,-0.8088554720133667,0.22057944636174143,1,-0.38207308639191506,1.6740800366866488,3.6299155863130405e-05,0.2913402915000915
137,cannon_1_noun_1,0.7318320103879017,0.5203007518796993,0.13188592606305416,3,0.9091004445339999,0.4836857073489531,4.2651508139178225e-05,0.2695737481117248
138,fury_1_noun_2,0.7248879716813087,-0.7469172932330828,0.12260133304682475,2,-0.08856392216783071,1.3165785254072881,5.172629710496083e-05,0.3612364828586578
139,notice_1_noun_1,0.7048541762483183,-0.3381954887218045,0.13773687851959196,3,-0.07999513144980597,0.5649898506482689,0.00010798998869281296,0.416416734457016
140,praise_1_noun_2,0.7081255596452933,-0.6858646616541353,0.15824990376405468,4,-0.3221054517013542,1.1543504301400604,0.0001252320877277999,0.3003915
141,maiden_1_noun_1,0.6979037179301892,-0.33811758111006224,0.11649522685039815,2,0.5910017736664246,0.6583701063458118,4.9911339311804305e-05,0.3784737288951874
142,reign_1_noun_1,0.6103119129003779,-0.6057142857142856,0.20581971904878432,2,0.2196104955384981,0.22237177093434735,8.348805848519993e-05,0.4221541
143,mode_1_noun_1,0.681497344998346,-0.10646616541353379,0.20386183277130562,3,0.09766575299629832,0.27682363478131755,0.00011706477765859556,0.3501023948192596
144,saint_1_noun_1,0.6754869324269397,-0.33811758111006224,0.09528264357323091,2,0.10894454912056384,0.45827480893962225,0.00010526755200307817,0.2962121665477752
145,audience_1_noun_2,0.6919537405704066,0.08571428571428574,0.16217471149346818,2,0.3077071102014264,0.40237652510275534,3.266924027681736e-05,0.3429590761661529
146,body_1_noun_3,0.6719371376766232,-0.33811758111006224,0.2487061057161244,6,0.6995307883530719,0.05357034648071313,0.00036208407973463473,0.3645335733890533
147,force_1_noun_3,0.6809341610358545,-0.6173767752715121,0.3336081209365487,6,-0.123544074867735,0.22249104636330763,0.0002522791332487563,0.37752923
148,pride_1_noun_4,0.6690094826464643,-0.5550375939849623,0.22945745373546927,4,-0.4259352791072648,1.0404909985794308,0.00015880880690119552,0.3428953289985657
149,weight_1_noun_3,0.6719690615957733,-0.5355263157894736,0.27411459816495043,3,-0.06809095848122482,0.024718647669571325,0.000111619904279126,0.3502131700515747
150,peculiar_1_adjective_2,0.7468582411310635,-0.5485380116959065,0.09941586558748089,2,-0.5163366224360706,0.1967698114178118,0.00011161990427905652,0.3311351239681244
151,privilege_1_noun_1,0.6621152933979738,-0.5681203007518797,0.22057944636174143,1,-0.3664089036201661,1.1781060482937962,8.258057958862167e-05,0.3813940286636352
152,stern_1_adjective_1,0.7065968284637993,-0.44444444444444436,0.2852153596032321,2,-0.40128066808134033,0.8099952045402494,5.2633776001539084e-05,0.36185327
153,solemn_1_adjective_1,0.701657247415923,-0.1500751879699248,0.08736989092035763,2,-0.2058993978969479,0.4951931452792584,7.804318510573037e-05,0.39765894
154,chain_1_noun_4,0.6765018929873758,-0.09908103592314116,0.2503448089459719,4,0.8417019101801353,0.1596070610130722,9.619276303729557e-05,0.3467635810375213
155,sensible_1_adjective_3,0.7485792647765757,-0.3273684210526316,0.10563763626813143,3,-0.6039048442480093,0.9031474531861434,4.8096381518647785e-05,0.32272345
156,language_1_noun_3,0.7187287971319576,-0.3992481203007518,0.1706175444987523,3,0.2726245876039548,0.5062307222696587,0.00015336393352172596,0.3468702
157,worthy_1_adjective_1,0.6885029365481854,-0.7341353383458646,0.21233969874780992,3,-0.49701660393201674,0.9554550753231394,0.00016062376469431735,0.39993128
158,subtle_1_adjective_3,0.679146182161148,-0.37076023391812857,0.11844585048481604,3,-0.290396216991589,0.24818772031016945,1.996453572472172e-05,0.34084135
159,immortal_1_adjective_1,0.6875773778800617,-0.8917293233082706,0.22057944636174143,1,-0.3935142692895419,0.5980018408847148,4.5373944828913005e-05,0.3416766822338104
160,commerce_1_noun_2,0.7144826081222367,-0.0760233918128655,0.142690385500534,3,-0.006087781727395658,0.29488170510806544,9.891519972703035e-05,0.2679462730884552
161,restraint_1_noun_1,0.6984958700166335,-0.33811758111006224,0.1085075421625421,2,-0.08887487624643287,0.6798186495593157,3.720663475970866e-05,0.31734914
162,content_1_verb_1,0.6576866507162779,-0.7164578111946532,0.24191329712495208,4,-0.2925667389839446,0.06374944629585855,6.896839613994776e-05,0.47757775
163,lie_1_noun_1,0.6360036902356578,-0.33811758111006224,0.37576900241590666,8,0.19641235838455895,0.34327981961388865,0.0002432043442829737,0.45667887
164,spare_1_verb_2,0.7182411046878296,-0.5960902255639098,0.3521768253128579,6,-0.06959439092608033,0.19289508164355862,0.00010526755200307818,0.4618580639362335
165,moral_1_adjective_2,0.7215682753188473,-0.5166248955722641,0.08915444125356327,3,-0.7419726756206844,1.2483871306949421,0.00014701158124567814,0.2708497047424316
166,mount_1_verb_1,0.7139412273703646,0.11789473684210523,0.4180289249106743,8,0.26115202587288744,0.1418808379241554,8.893293186466948e-05,0.4180494844913482
167,glory_1_noun_1,0.7287631040619547,-0.6733834586466164,0.14806062601893272,4,-0.3945042566193915,1.2290508727342146,0.00021507249848904766,0.3329102993011474
168,fire_1_verb_4,0.6867885139134134,-0.49533834586466163,0.3145453486850204,6,0.2986166140260451,0.005675858003889367,0.00023775947090341293,0.4375486969947815
169,venture_1_verb_2,0.6941282991961792,-0.6335338345864662,0.24335988991895188,3,-0.17314891082514672,0.3297745921179267,6.806091724336951e-05,0.47571877
170,very_1_adjective_1,0.6058417692752311,0.09293233082706759,0.21026135280999977,3,-0.669398310270588,0.2555258671775871,0.00021960989297185646,0.38369706
171,command_1_verb_1,0.7319093374331572,-0.33811758111006224,0.3262344598294987,5,-0.08329858491878328,0.09180619483331931,0.0002885782891118042,0.4620209634304046
172,shed_2_verb_3,0.7058681543960301,-0.3821052631578947,0.2853676386004387,4,0.3259108436081717,0.4177864876840607,8.621049517493471e-05,0.4140477776527405
173,pursue_1_verb_1,0.760116792814417,-0.023057644110275707,0.19481615155508175,2,0.21755006302949464,0.1893935157604485,0.0001206946932449086,0.424434
174,ally_1_verb_1,0.7223045848856043,-0.09248120300751883,0.1502853523416957,2,0.021734439295260977,0.23496494657993416,6.261604386389994e-05,0.36180323
175,veil_1_verb_1,0.6902929186352986,-0.3315789473684211,0.12688507991728626,2,0.358106563385995,0.3223534919825717,5.807864938100865e-05,0.4469997584819793
176,occupy_1_verb_2,0.6726114938656107,-0.4463157894736841,0.24214038630144696,3,-0.20679154765539653,0.1998231386033984,4.08365503460217e-05,0.5103906
