,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,414.0,0.6983207881714698,0.04252443384410714,0.6774284364285384,0.053210378827494846,3.462103306448209e-09
demand,414.0,-0.0554508808346575,0.2871703201644308,-0.3381175811100623,0.26260808487084747,4.494631585039336e-32
s_perph,414.0,0.19595992640532664,0.07787778989790976,0.22057944636174143,0.08946672214750162,1.4699588631048273e-05
s_num,414.0,3.21256038647343,1.6891917613876606,3.3792270531400965,1.74556813049658,0.45350259329336484
conc,414.0,0.05908278378130859,0.4283952465120736,-0.08944896819445154,0.3839211920433684,2.2273481895837807e-10
val,414.0,0.5149967640100661,0.4112824720764494,0.5390140932924824,0.46735150505426537,1.0
w_freq,414.0,0.00010679974463279646,9.27867258470206e-05,0.00011961624006345244,0.00010923004271540007,0.08983674998847958
c_div,414.0,0.3873214163310748,0.0592839671549542,0.3731954425363791,0.0584006165303923,0.0005969986424569984
