,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,404.0,0.6980467319397959,0.04160370844557603,0.6771368355341764,0.052164680046674496,3.195271205369615e-09
demand,320.0,-0.05601724845980671,0.31981602115026475,-0.3394321201068146,0.2958282182239076,7.0127963380306475e-22
s_perph,379.0,0.19885147498807884,0.08198607978953827,0.21810592181268942,0.0929501746108554,0.0007884409140669721
s_num,404.0,3.2004950495049505,1.70378139503127,3.3613861386138613,1.7542294179772984,0.4462712440060325
conc,404.0,0.06237525123043534,0.4237796368844297,-0.09094132937313541,0.3846594639983576,4.065851423760626e-10
val,404.0,0.503250925251938,0.39978093369934475,0.5448577039264392,0.4659198064200209,1.0
w_freq,404.0,0.00010819214983312824,9.506264625564362e-05,0.00011929528890685321,0.00011056096130450696,0.11301493343627042
c_div,404.0,0.38784299074980866,0.059795777033245005,0.37111267613561405,0.05919030788021447,5.287538513670819e-05
