,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,408.0,0.6986550855739574,0.0421756094765249,0.6769175249573114,0.05326574148625884,3.302764251083912e-10
demand,408.0,-0.05273549808587402,0.28476341177703623,-0.3367042883635448,0.2646625649978809,1.0414190373482995e-32
s_perph,408.0,0.19749391435342395,0.07825384017123488,0.22042904467433974,0.08913592009153433,0.00018968692237057288
s_num,408.0,3.2034313725490198,1.6804201126784322,3.3700980392156863,1.7356662251971928,0.2957061990666795
conc,408.0,0.06706733871346231,0.42924585777137775,-0.08454769117185874,0.3865938270857902,6.758246443802969e-10
val,408.0,0.5020604922507391,0.397756574540883,0.5344798448839502,0.4692017038272113,1.0
w_freq,408.0,0.00010778758531145686,9.472027625220187e-05,0.00012125519491630872,0.00011169218003376563,0.023120613552750306
c_div,408.0,0.3884239719351931,0.0604493852477237,0.3739807967227608,0.05964833822322508,0.0003304869626323563
