match_num,sense,sem_dens,demand,s_perph,s_num,conc,val,w_freq,c_div
1,stand_1_verb_6,0.6106425938976623,0.2562406015037594,0.3797642582552016,9,0.3671067376147277,0.08835906940752558,0.00018694065269512158,0.5395360589027405
2,complexion_1_noun_2,0.642459209973689,-0.3367042883635448,0.15500746337157573,2,-0.023233069498152847,0.6191826732177059,2.087201462129998e-05,0.34469992
3,what_1_determiner_3,0.6418446709554174,-0.3367042883635448,0.22020619599332855,3,-0.6120715360497626,1.0461627389619936,0.0003357671917338304,0.3992966711521148
4,seal_1_noun_3,0.6938034020772936,-0.2673684210526316,0.2811958002966895,7,0.7435525417091737,0.30897999352680117,4.5373944828913005e-05,0.3801900446414947
5,rise_1_noun_4,0.5217422448791564,-0.7030910609857978,0.5253066625567532,11,0.4928433844664952,0.14421593107899078,0.0002695212322837433,0.5833127
6,save_1_noun_2,0.6034727531809218,-0.3367042883635448,0.3546919045797736,5,0.009141476642815949,0.5382604068254775,0.00028041097904260435,0.4456269145011902
7,distinguish_1_verb_2,0.6980828609780789,0.10158730158730159,0.15032888770109334,3,-0.24729548994973038,0.6406415287872447,6.261604386389995e-05,0.44641578
8,discretion_1_noun_1,0.6690255066833943,-0.8204511278195488,0.16385655278200534,2,-0.5320015987772231,0.33247553515054307,4.900386041522605e-05,0.28072938
9,appearance_1_noun_3,0.6924544000009442,-0.1568421052631579,0.21478128075343697,3,0.012218626161071722,0.6257523244742149,0.00012613956662437813,0.42588142
10,press_2_noun_1,0.5990105312555143,0.1493233082706767,0.4826180738067348,10,0.3392002924328863,0.05300746533361789,0.00014156670786620855,0.2654663622379303
11,nurse_1_noun_2,0.6119761470432578,-0.05714285714285714,0.2979882342414251,4,0.5993855294096138,0.3073670715008543,2.903932469050432e-05,0.3737588226795196
12,class_1_verb_1,0.650565681665801,-0.24327485380116956,0.3783960152015289,4,-0.204611189504468,0.11820768538689208,0.0001315844400038477,0.4065889418125152
13,purpose_1_noun_1,0.7028178625534391,-0.2673684210526316,0.16442799455370868,3,-0.5463389292465757,0.4845966146074483,0.00031035778262968267,0.4013943
14,blind_1_verb_2,0.708128423770148,0.05729323308270677,0.20916402708322535,6,0.25816802457603094,0.9716607985374086,6.80609172433695e-05,0.3668068349361419
15,exercise_1_noun_3,0.6756461131420386,-0.7384962406015038,0.332803134617432,6,-0.23983405092096577,0.0005819755873721633,0.00020055283614379548,0.29902503
16,lady_1_noun_3,0.6769816249756413,-0.3367042883635448,0.20032979696399877,4,0.5111826120499074,0.8132983217951155,0.0005771565782235608,0.46902418
17,fairly_1_adverb_1,0.7293932859868946,-0.20827067669172933,0.1435963093710112,2,-0.6839295069634757,0.8781106892313577,4.6281423725491265e-05,0.40236983
18,impatient_1_adjective_2,0.7078797306757019,-0.398796992481203,0.08561969540010794,2,-0.45092197391230604,0.4019762825003479,3.085428248366084e-05,0.4127729
19,drive_1_noun_6,0.6620811326085236,-0.3044277360066833,0.3298705176282145,5,0.5261517317331141,0.12652611451055584,0.00014519662345252165,0.4880978167057037
20,glare_1_noun_3,0.6099048342939908,-0.7618045112781955,0.27383504211429427,3,-0.06981520579332079,0.5021970695912579,9.0747889657826e-06,0.28406346
21,expression_1_noun_1,0.7337924363204322,-0.2477861319966583,0.17788957553044385,3,-0.036439403051651276,0.29679809649930355,0.00011071242538254774,0.3993080854415893
22,term_1_verb_1,0.6874679017107268,-0.34466165413533834,0.3807310255116435,5,-0.1777530274658714,0.1312011117228895,0.00014156670786620858,0.5045136213302612
23,melancholy_1_adjective_1,0.7642178090998245,-0.5617376775271512,0.051655417474472776,2,-0.3265991073970693,1.5726526776762113,6.624595945021298e-05,0.30294085
24,conviction_1_noun_2,0.7464286917455505,-0.46599832915622386,0.20207420242313734,2,-0.611381293919564,0.7928241072501887,5.0818818208382564e-05,0.3264609
25,combination_1_noun_3,0.5994006542019986,-0.3367042883635448,0.2576876831793752,3,0.18083092141961643,0.4083898690825434,4.9003860415226045e-05,0.3735654056072235
26,necessary_1_adjective_2,0.7177424141939731,-0.3306766917293233,0.23341966246742726,3,-0.5898707890688373,0.20581609450142846,0.00030037551476724784,0.36834934
27,most_1_adverb_3,0.7045118697315385,0.06992481203007513,0.2849466917539415,5,-0.667152490175206,0.5606370694044056,0.0003148951771125695,0.3852518
28,fancy_1_noun_1,0.6398372594552719,-0.4133834586466166,0.31769703352916007,7,-0.33023364308254655,0.7775929537226407,0.00012432460883122164,0.4304704666137695
29,hunger_1_verb_2,0.6236090106303867,-0.3367042883635448,0.09579406122474998,2,0.1332810240851212,0.03793665053829631,2.3594451311034762e-05,0.40017036
30,reduce_1_verb_6,0.6479023213611391,-0.1847953216374269,0.27049017532125835,4,-0.028480093935717044,0.11827326798356541,7.350579062283907e-05,0.3995830118656158
31,mail_2_verb_1,0.5763677516042761,-0.3367042883635448,0.18964683772669363,3,0.6123420316917376,0.3428600180659753,2.3594451311034762e-05,0.2701165
32,obtain_1_verb_1,0.7523853896853261,-0.49037593984962397,0.12424711726661963,2,-0.06637087418624965,0.5633037862200085,0.00018966308938480865,0.4275165
33,embrace_1_noun_2,0.7269635956369229,-0.3367042883635448,0.22330174311834075,5,-0.20944152651297498,0.885132148255992,0.00016334620138408682,0.37947404
34,composition_1_noun_4,0.6263064827290242,-0.3367042883635448,0.3188989279729696,4,-0.1425015225972852,0.38448256242555257,5.8078649381008644e-05,0.3546217
35,kindly_1_adjective_1,0.7518417828254441,-0.3367042883635448,0.08652126085255574,2,-0.5451056965442822,1.2757197086774141,3.9929071449443445e-05,0.4513109
36,holy_1_adjective_1,0.6737533861656197,-0.6714285714285715,0.1943206586048979,2,-0.3798813734831663,0.7352433289010545,0.00018875561048826956,0.31440195
37,verge_1_noun_1,0.6659773403871324,-0.3367042883635448,0.28392793189291643,2,0.7698922876842573,0.24571426239714533,1.3612183448673903e-05,0.2548771500587463
38,corrupt_1_adjective_3,0.7251568623191108,-0.3367042883635448,0.1481334447421502,4,-0.3295318872375752,1.8296712875808945,5.0818818208382564e-05,0.3428215086460113
39,miserable_1_adjective_2,0.7497751740958154,-0.31473684210526315,0.09649038193024084,2,-0.48462169456146764,2.095978384400554,4.1744029242599965e-05,0.35752067
40,proof_1_noun_1,0.7466355377763992,-0.2015037593984962,0.12348217190283384,2,-0.23880905409118203,0.30493382835646354,0.00013158444000379563,0.3676055371761322
41,bound_2_noun_1,0.6793625382926306,-0.6382623224728488,0.36058720490499596,5,0.16620515433989924,0.1711396697736447,5.5356212691273864e-05,0.3387749195098877
42,tone_1_noun_1,0.7380809812814271,-0.19954887218045111,0.21962134057310062,5,0.4416690358147646,0.68846966185715,6.35235227604782e-05,0.3678393959999084
43,suit_1_noun_4,0.6229355397363645,-0.3367042883635448,0.3592560291350207,6,-0.052859741622056866,0.07878691118235892,9.98226786236086e-05,0.3997212052345276
44,wreck_1_noun_1,0.6989890084275245,-0.3326315789473684,0.17711569155597065,4,0.6229783568976854,0.36382237149940355,2.903932469050432e-05,0.37936234
45,station_1_noun_5,0.6144768054007906,-0.3367042883635448,0.26058074877337295,3,0.6965951310551164,0.22711001391156138,9.437780524413905e-05,0.3280852138996124
46,virtue_1_noun_1,0.6819259639558906,-0.9410526315789471,0.20413614295336185,2,-0.6372168386666242,0.9311394142092295,0.00025137165435211304,0.3491663
47,shade_1_noun_4,0.6010325687482474,-0.5239097744360902,0.3124922677468299,5,0.19208594779440435,0.30977045845352524,9.528528414071731e-05,0.4182299077510834
48,seat_1_noun_4,0.6296287292772551,0.13744360902255637,0.3801356697881182,6,0.5583787109493734,0.518938066921252,0.00014882653903883466,0.4175690710544586
49,word_1_noun_3,0.5621662063111467,-0.723642439431913,0.37506845150871815,5,-0.1449830744153493,0.2298828108877906,0.0002386669498000824,0.4051488935947418
50,safely_1_adverb_3,0.6439111603655058,-0.37518796992481196,0.25192371298278227,4,-0.6523491348239352,0.9118873857636753,4.8096381518647785e-05,0.26658478
51,conception_1_noun_2,0.7048699804402802,-0.3488721804511277,0.22042904467433977,1,-0.16838831551463063,0.5847343173864772,3.0854282483660845e-05,0.3837444484233856
52,interest_1_noun_3,0.6058023720618158,-0.5154887218045112,0.34563948365894,6,-0.5973733364238427,0.4896824125199455,0.00036843643201058256,0.3276421
53,likewise_1_adverb_1,0.700888784646988,-0.24872180451127818,0.22042904467433977,1,-0.6623285770534135,0.5416261490104954,2.2686972414456502e-05,0.3490345478057861
54,behalf_1_noun_3,0.639739892261514,-0.6440601503759398,0.0773679132783733,3,-0.24567693376270494,0.5301027909899982,2.631688800076954e-05,0.4014972
55,plain_1_adjective_3,0.6691134857918712,-0.4045112781954887,0.38042987030157127,8,-0.5659953796194372,0.13734725211802523,0.00012976948221069117,0.3999247252941131
56,infinite_1_adjective_1,0.6320958276406521,-0.6756892230576441,0.22042904467433977,1,-0.49594303263706196,0.6232169769782319,3.902159255286519e-05,0.3176124691963196
57,anxious_1_adjective_2,0.7404916642708188,-0.4152046783625731,0.10167815185997958,2,-0.5223537594665735,0.2756135748440256,7.078335393310429e-05,0.37017006
58,deep_1_noun_1,0.6068718928064523,-0.11097744360902254,0.36746382756068163,6,0.5002325150602829,0.4085673895287867,0.00017060603255671287,0.2615223526954651
59,cry_1_noun_4,0.6670443409104555,-0.5557894736842106,0.33431796772314837,7,0.6191676731432403,0.21669870378539535,0.00018240325821223028,0.33673912
60,matter_1_noun_3,0.49530441117723545,-0.3367042883635448,0.47709731062722804,6,-0.4098383990081471,0.35949174674347795,0.00020872014621293468,0.21365069
61,plot_1_noun_1,0.7136253800125947,-0.3367042883635448,0.18098716798444156,3,-0.04491948159951553,0.5736366714360797,7.71357062091521e-05,0.3403446078300476
62,original_1_adjective_3,0.7425240137622434,-0.3234753550543024,0.18553071923936726,4,-0.4692312311125222,1.072123838430759,0.00010436007310649992,0.3543179333209991
63,generally_1_adverb_3,0.7042975430479979,-0.25346700083542184,0.1048047437177471,3,-0.7628151674053596,0.10202090916144968,0.0001270470455209564,0.34413934
64,ignorant_1_adjective_1,0.6910457833536496,-0.21684210526315786,0.01991249214008317,2,-0.5425084015802546,0.43319056062897765,3.9021592552865185e-05,0.3122761845588684
