,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,414.0,0.6984172953124602,0.042023569464678306,0.6771547484922549,0.05414014934175701,9.347859840396064e-09
demand,414.0,-0.05580382603636025,0.2863496007291668,-0.3452254092693988,0.2612992126360999,4.391001504648352e-36
s_perph,414.0,0.19624080159211513,0.07836909805497644,0.21844959102118697,0.0902306721327486,0.0003954091550165417
s_num,414.0,3.210144927536232,1.7199577228432068,3.3357487922705316,1.6956401309838385,0.8164290513914005
conc,414.0,0.06580434410507874,0.43123783277968586,-0.0889435094258744,0.38750859760353695,3.0083340878779775e-10
val,414.0,0.49799732639031,0.3927582793779462,0.5438004572591493,0.4622619377852998,1.0
w_freq,414.0,0.00010836481693269197,9.545365016863706e-05,0.00011952636896499924,0.0001110647265464904,0.37247035458166955
c_div,414.0,0.38842256643835815,0.06064572880072909,0.37322585580471307,0.060396935149758024,0.00021828034444328087
