,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,410.0,0.6987737159189104,0.0425024006662386,0.6775821960814715,0.05369973247900628,2.597081375370965e-09
demand,410.0,-0.049809844506094325,0.2853177935633732,-0.34467553315523236,0.2587902260688754,5.932903066916715e-37
s_perph,410.0,0.1965358964550457,0.0789169352761196,0.21946379637119603,0.08988823748546204,9.687762589632799e-05
s_num,410.0,3.2121951219512197,1.733837576711045,3.3780487804878048,1.730925622265609,0.23260793721165582
conc,410.0,0.0649726610854197,0.4268420661841796,-0.07813791562407518,0.39014077618802806,7.247234833744058e-10
val,410.0,0.5086465349696887,0.40806969401009113,0.5393160830884328,0.4676808740324538,1.0
w_freq,410.0,0.0001083751138830563,9.648654717624718e-05,0.00012017012617540814,0.00011083110328737172,0.2219094893584433
c_div,410.0,0.3881573042596085,0.05946191494706316,0.3723068169428546,0.05908969187093667,0.00019631327099873234
