,num,stb_mean,stb_std,dec_mean,dec_std,wilcoxon_p
sem_dens,410.0,0.6983054088167627,0.04251881921169552,0.675821217689885,0.054692266204803996,3.82301596796544e-10
demand,410.0,-0.04876287637000769,0.28503006663671243,-0.34740498866213154,0.2556542791207848,2.5084689102216285e-35
s_perph,410.0,0.19783371046431697,0.07937931943645417,0.2174235729689762,0.08996641352610474,0.003555489783374741
s_num,410.0,3.2195121951219514,1.693779078547273,3.346341463414634,1.728399451484101,1.0
conc,410.0,0.06880881952915296,0.43057990999674145,-0.09019957083782962,0.38701572921640176,1.882883425354019e-10
val,410.0,0.5034725953751708,0.405700982933377,0.5402641598009498,0.46793180415091723,1.0
w_freq,410.0,0.00010813607066151885,9.366358498021368e-05,0.00012199393742121415,0.0001104509996355005,0.028998826908069736
c_div,410.0,0.38806937844174183,0.05909647642115916,0.3739134503852009,0.06019096199048482,0.00033730538807951046
